-17.237500542800312,-17.912719610001172
-28.19688901980666,-29.9287232916471
-23.266614710829536,-22.558867823033122
-27.167687892372406,-16.349493704119777
-33.74892687862307,-33.09356368561039
-25.282631300469024,-27.9654442544251
-25.081143945100315,-24.840147933700322
-28.265881891293613,-31.281444397563877
-23.98662074947148,-24.082807144211856
-33.19796863877489,-25.84805219603924
-24.017771168572214,-28.040500601154424
-26.41782583478915,-29.296568113511864
-23.800596096971123,-20.004154884580746
-33.83855052042427,-25.609132016550515
-24.75785046265702,-20.389683659577884
-24.07827013474109,-19.74080325077101
-22.711869853128707,-21.07215937019073
-16.158188736385252,-20.044060793697913
-26.589131963664798,-33.53497156701811
-24.718544222202727,-24.5951761871431
-20.061705766952773,-21.170572885941727
-26.439323523910954,-22.76410569283883
-23.46167529340092,-20.85004529897309
-17.624273517896324,-17.119547907085828
-24.844055213671062,-26.794504241448248
-30.674986256220112,-22.89002600528883
-26.876166079989268,-27.329897779925226
-22.792123729043844,-27.348549079332646
-26.362528094422444,-24.383949082712498
-23.313811683727057,-24.94808062168721
-29.432705667985946,-32.09227087826294
-33.29468953849064,-25.312954112515623
-29.899836939844647,-27.080007114877535
-33.88997392119481,-28.328226129776137
-18.765971203096218,-20.89872265646188
-24.637105044211836,-18.853614430203503
-31.379579870805557,-20.695845622530133
-26.483916710200816,-23.920612858841313
-28.060004187623615,-29.565836480433386
-25.57686781714755,-19.487444681159378
-27.01898771799585,-19.822783772276527
-24.860022221390352,-21.327051421001368
-26.42332143940947,-21.486279194217715
-32.64628824547273,-22.747897395685428
-28.969074317116625,-26.419090282977237
-31.825275828007427,-23.117175598326213
-31.442320551033458,-22.800035860088904
-33.5158366692746,-33.55217786948073
-34.139376768427965,-31.38155137013325
-15.543003097295015,-18.859060666641827
-25.374030269076204,-25.890092387543106
-15.821716499764038,-18.335367923168473
-22.58228935851354,-24.159386320052707
-16.7097774774599,-23.242645890569545
-26.85727335615255,-16.756016505516254
-20.247905803075298,-18.90073477975139
-27.476312564558775,-16.889547898140776
-24.094027382501185,-22.694292480106654
-24.731571406753833,-23.010793006973348
-28.5416267162797,-24.05580869402043
-39.80600552057194,-24.26823586866231
-27.138499943385046,-20.109583667389437
-18.987613252626833,-22.53962348030196
-28.925280189317988,-27.640103967455634
-26.89241676970874,-22.25411166880119
-24.49208901721669,-23.639903954312608
-20.51753239474226,-21.99221120510484
-22.12667722340364,-20.238805281543062
-28.537257810551104,-19.35475373451019
-31.620568782439776,-21.986777354112984
-25.11177787571755,-20.167212909206267
-22.137350480829856,-22.434389736836284
-24.77498743645114,-18.02585494134312
-19.785870917589396,-21.099176851145497
-19.703715059576158,-22.84367092106807
-16.411145282147707,-17.263541911830615
-20.771398691382675,-24.44007191306068
-29.13973545803941,-19.548866613499992
-35.74687357044471,-30.776908895857023
-19.21768517307837,-18.674111515488512
-26.85008449898243,-18.435105248173937
-27.917569777253583,-20.567967277401234
-30.498141958576113,-19.952630570716277
-24.31770925638128,-24.833156786225583
-20.094495589775764,-22.243492613657597
-29.357329064408066,-22.412357543406515
-24.538055848295535,-19.361777209987018
-20.04753490299797,-27.663997747677154
-35.572511569121886,-31.374713747498888
-20.531001087132836,-26.741069576094315
-27.26029856204692,-29.11243817535963
-34.907021692438015,-24.22057608496628
-16.09179664659836,-17.10068988845143
-24.606671882694695,-21.73881985448522
-34.85151991526267,-38.665656750034564
-32.531127984377434,-19.432909892847658
-19.879444991365347,-20.367037024750534
-21.868631354087622,-18.046185389617605
-23.417595815895513,-21.85607204935734
-28.67697528951459,-23.07339840803529
-23.37141446224564,-19.80289612676704
-19.65624065884461,-23.454937432822238
-35.50664921731529,-26.832493283677604
-18.522215111102284,-16.687198469469035
-18.41562622218905,-23.234844342063795
-29.33632330299503,-27.17947274928871
-18.394668076842112,-22.24014705755297
-23.801444483430124,-21.09788625802153
-33.14154376733991,-23.003929129391416
-18.830839783288653,-19.773811171466672
-21.492076294682896,-18.44201519364912
-21.608990290295175,-26.345369722813285
-28.596580447413807,-24.34485846225544
-29.207428931021454,-24.37890871652334
-24.847715952189898,-19.734600286228126
-27.89547794636327,-20.11897175689588
-28.141603382101337,-22.247162379598283
-24.442745668491213,-19.61666945961581
-25.32438694200032,-24.187769152684695
-19.119312682195254,-24.789034853274703
-27.805274321407055,-22.65439103052652
-31.348125224663413,-29.334512138440477
-28.758728348933698,-29.952993972937435
-30.240670628123663,-20.48838396889939
-26.49879452559982,-21.151051277764264
-25.468939851812014,-22.847560156931564
-23.060247031117818,-26.79429618654861
-33.03584382511138,-22.43981067283508
-26.107151336471077,-19.875385539209287
-32.03784870327678,-36.18481711934928
-31.115653884183985,-28.37316269853897
-27.321838572199667,-16.469100844516475
-16.13888825413221,-17.10178939378485
-22.02743236594384,-25.6220792119322
-30.31139172466432,-20.632786436488338
-25.440281942689587,-25.06755750231903
-22.294325219365945,-20.854867948156564
-24.54924984995988,-19.36447621133021
-16.219630018108244,-16.76736230850969
-31.803181075171395,-37.72024208828624
-35.22929998102359,-26.002987589165894
-19.686725540424,-21.22855222431475
-36.5933122711068,-25.223854089443886
-17.519824951232557,-22.500202088498373
-23.92497032123469,-22.96467689720464
-18.167164862890555,-17.42488350445988
-25.75765351547478,-22.256228521865786
-25.939037734288597,-26.79263705494574
-21.410862639403998,-26.46989765148238
-21.694109666424733,-17.071862432947807
-21.663563610354373,-27.169613833031764
-34.08249247416323,-28.40070100232831
-28.320441424295357,-21.538275183599502
-23.18389808857458,-17.305321667396203
-24.234752463233495,-28.253957052343242
-33.23204015522888,-21.158136893834634
-15.046585134657363,-14.964341032830651
-18.797259524135615,-19.76841295284545
-17.611119196105232,-18.599798959058194
-23.146802637797755,-16.09874143225247
-25.88936096611184,-18.563378453713742
-28.481369335888132,-23.27887140090341
-26.525308722151326,-27.23323323976244
-17.182440765617283,-16.937786417514577
-31.549745592356288,-23.9197978738141
-22.467847980806404,-24.462178688841707
-26.343332200604074,-21.21935358760219
-16.91419129270538,-18.508909685699674
-19.50573305403794,-17.97527989112664
-18.78346371315642,-19.88737403384881
-21.530699830295532,-21.18289127643965
-32.272893968479465,-19.002260367498646
-35.280736969693706,-27.551913356899068
-25.939932898689527,-28.052600538881634
-18.96483868983614,-23.02189301132083
-25.1488191473979,-20.32764445310894
-20.57466931917453,-23.03016677301002
-27.71859611286513,-21.9574768771652
-27.917569777253583,-20.21776484796812
-32.575260618839806,-19.443672165068655
-31.02865633868657,-23.52394772219788
-29.019701955660594,-20.50148013729602
-27.024327440815718,-17.554524201734026
-24.440851263727318,-18.58986160523271
-26.357806832298845,-21.579514757353888
-34.15268852366515,-25.480346436169697
-25.223880054087935,-29.94627681422427
